Customer_ID,Gender,Age,Country,Tenure_Months,Account_Type,Balance_RM,Products_Count,Has_CreditCard,Has_Loan,Credit_Score,Active_Member,Complaints_Count,Branch_Visits,Region,Salary_Range,Churn_Status,Churn_Month
C00237,Female,41,Malaysia,7,Prod 2,9357.12,2,1,0,491,1,0,1,Klang Valley,<3k,1,Jan-2023
C00238,Male,19,Malaysia,43,Prod 1,57208.29,1,0,1,610,1,0,3,Sabah/Sarawak,5k-10k,0,
C00239,Female,26,Singapore,115,Prod 2,152.71,2,1,1,684,0,0,2,Klang Valley,3k-5k,0,
C00240,Male,30,Malaysia,96,Prod 1,35343.08,1,0,0,585,1,0,2,Johor,<3k,0,
C00241,Male,46,Indonesia,79,Prod 2,3528.71,2,1,1,725,1,0,4,Klang Valley,3k-5k,0,
C00242,Male,40,Indonesia,48,Prod 2,4950.41,2,0,0,556,0,0,8,Klang Valley,3k-5k,1,Feb-2023
C00243,Male,44,Indonesia,29,Prod 1,8.71,1,1,0,712,1,0,3,Penang,5k-10k,0,
C00244,Male,52,Malaysia,38,Prod 1,76518.39,1,1,1,680,0,1,3,Penang,5k-10k,1,May-2023
C00245,Male,47,Malaysia,85,Prod 4,55697.21,4,1,0,615,1,0,0,Penang,5k-10k,0,
C00246,Female,38,Indonesia,53,Prod 1,96136.98,1,0,0,624,1,0,2,Johor,5k-10k,0,
C00247,Male,40,Malaysia,85,Prod 2,14218.38,2,1,0,721,0,0,7,Penang,3k-5k,0,
C00248,Female,44,Indonesia,116,Prod 2,2748.45,2,0,1,850,1,0,1,Penang,3k-5k,1,Jan-2024
C00249,Female,31,Indonesia,66,Prod 1,9503.89,1,0,1,637,1,1,0,Klang Valley,5k-10k,0,
C00250,Male,21,Indonesia,61,Prod 2,65907.77,2,1,0,749,1,0,0,Klang Valley,3k-5k,0,
C00251,Female,41,Malaysia,31,Prod 1,88606.98,1,1,0,813,1,0,1,Klang Valley,3k-5k,0,
C00252,Male,54,Malaysia,9,Prod 1,1270.84,1,1,0,584,1,1,8,Johor,>10k,1,Jan-2023
C00253,Male,19,Indonesia,26,Prod 2,325.62,2,0,0,561,1,1,6,Klang Valley,5k-10k,0,
C00254,Male,49,Malaysia,48,Prod 2,121.1,2,1,0,651,1,0,8,Sabah/Sarawak,3k-5k,0,
C00255,Female,49,Malaysia,1,Prod 1,2612.01,1,1,0,667,1,3,0,Johor,3k-5k,1,May-2023
C00256,Male,45,Singapore,41,Prod 3,3360.03,3,1,0,700,1,0,0,Penang,5k-10k,0,
C00257,Female,36,Indonesia,100,Prod 1,27777.99,1,0,0,570,0,0,2,Johor,3k-5k,0,
C00258,Male,42,Singapore,117,Prod 2,47150.52,2,1,1,724,1,0,7,Johor,<3k,0,
C00259,Female,45,Singapore,99,Prod 1,951.25,1,1,0,538,0,1,0,Sabah/Sarawak,>10k,1,Jan-2023
C00260,Male,21,Malaysia,8,Prod 1,3588.28,1,1,1,648,1,0,0,Klang Valley,3k-5k,1,Dec-2023
C00261,Female,45,Singapore,7,Prod 1,24434.83,1,1,1,681,1,0,6,Johor,5k-10k,0,
C00262,Female,27,Indonesia,29,Prod 1,711.45,1,0,0,512,0,0,0,Sabah/Sarawak,3k-5k,0,
C00263,Female,41,Malaysia,11,Prod 1,9364.42,1,0,0,692,0,2,6,Penang,<3k,1,Sep-2023
C00264,Female,23,Singapore,72,Prod 3,127184.36,3,0,1,627,0,0,3,Klang Valley,>10k,0,
C00265,Female,29,Indonesia,4,Prod 3,99591.18,3,1,1,604,1,1,0,Klang Valley,<3k,0,
C00266,Male,34,Singapore,37,Prod 1,184737.66,1,0,0,680,0,0,6,Penang,5k-10k,1,Apr-2023
C00267,Male,41,Singapore,16,Prod 1,1105.96,1,1,1,503,0,0,2,Penang,>10k,1,Feb-2023
C00268,Male,43,Singapore,59,Prod 1,51780.7,1,0,0,690,1,1,0,Klang Valley,5k-10k,0,
C00269,Male,40,Malaysia,90,Prod 3,17446.79,3,0,0,529,0,0,5,Johor,3k-5k,0,
C00270,Male,37,Malaysia,109,Prod 1,1211.14,1,1,0,685,0,0,2,Sabah/Sarawak,3k-5k,1,Mar-2023
C00271,Male,29,Indonesia,115,Prod 1,350.21,1,1,1,660,0,2,2,Sabah/Sarawak,3k-5k,1,Aug-2023
C00272,Male,21,Indonesia,23,Prod 2,78292.1,2,1,0,800,0,0,0,Penang,3k-5k,0,
C00273,Female,35,Indonesia,99,Prod 1,34812.47,1,0,1,800,1,0,0,Klang Valley,>10k,0,
C00274,Male,82,Indonesia,59,Prod 1,22170.48,1,0,1,727,0,1,0,Johor,5k-10k,1,Nov-2023
C00275,Female,24,Singapore,74,Prod 1,73780.69,1,1,0,642,1,0,4,Klang Valley,3k-5k,0,
C00276,Male,28,Singapore,98,Prod 3,95602.38,3,1,1,648,1,0,2,Penang,<3k,0,
C00277,Female,57,Singapore,6,Prod 2,478.14,2,0,1,535,0,0,0,Klang Valley,5k-10k,1,Oct-2023
C00278,Female,41,Singapore,113,Prod 3,30096.22,3,0,0,470,0,0,3,Johor,3k-5k,0,
C00279,Male,44,Singapore,52,Prod 1,241007.28,1,1,1,757,1,0,0,Penang,>10k,0,
C00280,Male,41,Singapore,21,Prod 3,3722.85,3,1,1,606,1,0,0,Penang,3k-5k,1,Dec-2023
C00281,Male,20,Indonesia,22,Prod 2,5471.42,2,1,1,561,1,3,1,Klang Valley,3k-5k,1,Dec-2023
C00282,Male,76,Malaysia,83,Prod 1,4233.59,1,1,0,472,0,0,5,Penang,3k-5k,1,Sep-2023
C00283,Female,52,Malaysia,72,Prod 3,29603.17,3,1,0,663,1,0,0,Klang Valley,3k-5k,0,
C00284,Female,46,Malaysia,80,Prod 2,14529.45,2,1,1,623,1,1,0,Johor,5k-10k,0,
C00285,Male,35,Singapore,13,Prod 2,12359.37,2,1,1,581,1,1,1,Sabah/Sarawak,5k-10k,1,Apr-2023
C00286,Male,50,Malaysia,8,Prod 2,34937.89,2,1,1,576,0,0,6,Sabah/Sarawak,5k-10k,0,
C00287,Male,59,Malaysia,79,Prod 2,2218.68,2,1,0,676,0,0,4,Penang,<3k,1,Aug-2023
C00288,Male,39,Singapore,18,Prod 3,88519.37,3,1,0,654,1,0,4,Klang Valley,>10k,0,
C00289,Female,79,Malaysia,11,Prod 1,166946.95,1,0,0,477,0,0,0,Klang Valley,5k-10k,0,
C00290,Male,39,Singapore,10,Prod 4,3724.17,4,1,1,560,1,0,1,Klang Valley,<3k,0,
C00291,Male,58,Malaysia,7,Prod 3,4148.25,3,1,0,735,0,0,5,Johor,3k-5k,1,Apr-2023
C00292,Male,68,Malaysia,34,Prod 1,8848.45,1,0,0,573,1,0,8,Johor,3k-5k,1,May-2023
C00293,Male,78,Indonesia,14,Prod 1,5925.97,1,1,0,741,0,0,3,Sabah/Sarawak,3k-5k,1,Oct-2023
C00294,Female,28,Malaysia,104,Prod 1,280.73,1,1,1,649,0,0,0,Penang,>10k,0,
C00295,Male,42,Malaysia,74,Prod 2,8982.78,2,1,1,600,1,0,5,Klang Valley,<3k,0,
C00296,Female,52,Singapore,82,Prod 2,8159.95,2,1,0,608,0,0,8,Klang Valley,>10k,1,Dec-2023
C00297,Female,28,Singapore,30,Prod 1,2901.26,1,1,1,707,0,0,4,Penang,>10k,1,Mar-2024
C00298,Male,29,Malaysia,60,Prod 1,291.56,1,1,0,555,0,1,5,Klang Valley,3k-5k,1,Jun-2023
C00299,Male,45,Singapore,45,Prod 3,362.13,3,1,1,515,0,1,0,Penang,5k-10k,0,
C00300,Female,45,Malaysia,8,Prod 2,64.23,2,0,0,576,1,2,2,Sabah/Sarawak,3k-5k,1,Sep-2023
C00301,Female,41,Malaysia,2,Prod 1,5032.57,1,1,0,523,0,0,3,Sabah/Sarawak,3k-5k,1,Mar-2023
C00302,Female,24,Singapore,73,Prod 1,1214.23,1,1,0,542,1,1,0,Klang Valley,>10k,0,
C00303,Male,50,Singapore,6,Prod 3,9451.51,3,1,0,540,1,0,1,Klang Valley,3k-5k,0,
C00304,Female,53,Singapore,2,Prod 1,44159.53,1,0,1,663,1,0,0,Johor,>10k,1,May-2023
C00305,Male,25,Singapore,36,Prod 1,7.57,1,1,0,452,0,1,1,Klang Valley,5k-10k,1,Oct-2023
C00306,Female,41,Indonesia,81,Prod 2,69224.6,2,1,0,659,0,1,8,Klang Valley,5k-10k,0,
C00307,Female,42,Singapore,86,Prod 1,3144.73,1,1,0,637,0,0,6,Klang Valley,<3k,1,Sep-2023
C00308,Male,78,Malaysia,101,Prod 1,8456.27,1,1,1,720,0,0,2,Sabah/Sarawak,5k-10k,0,
C00309,Female,47,Singapore,10,Prod 4,498.36,4,1,1,679,0,0,2,Penang,3k-5k,0,
C00310,Male,34,Malaysia,118,Prod 1,3479.48,1,1,0,676,1,0,0,Klang Valley,<3k,0,
C00311,Female,40,Malaysia,85,Prod 1,93947.76,1,0,0,548,1,0,0,Klang Valley,>10k,0,
C00312,Male,27,Malaysia,7,Prod 1,1694.01,1,1,1,607,0,0,3,Penang,>10k,1,Jul-2023
C00313,Female,25,Malaysia,96,Prod 2,4961.75,2,1,1,496,0,0,1,Klang Valley,3k-5k,1,Dec-2023
C00314,Male,53,Indonesia,45,Prod 1,470.04,1,0,0,766,0,0,6,Klang Valley,5k-10k,1,Nov-2023
C00315,Female,72,Indonesia,3,Prod 2,157845.07,2,1,0,783,1,0,5,Penang,>10k,0,
C00316,Male,34,Singapore,6,Prod 1,227286.47,1,1,0,694,1,0,6,Johor,3k-5k,0,
C00317,Male,41,Malaysia,35,Prod 2,38260.8,2,1,0,526,1,0,1,Penang,>10k,1,Dec-2023
C00318,Male,43,Malaysia,50,Prod 2,2216.87,2,1,1,712,1,0,6,Sabah/Sarawak,3k-5k,1,Aug-2023
C00319,Female,47,Malaysia,113,Prod 2,73.33,2,1,0,602,1,1,1,Klang Valley,5k-10k,0,
C00320,Male,49,Malaysia,10,Prod 2,45416.4,2,1,0,481,0,0,3,Penang,<3k,1,Jan-2024
C00321,Female,56,Singapore,41,Prod 1,172370.91,1,0,0,611,0,1,1,Johor,3k-5k,1,Apr-2023
C00322,Male,44,Singapore,11,Prod 1,1002.31,1,0,0,751,1,0,6,Klang Valley,3k-5k,0,
C00323,Female,74,Singapore,54,Prod 2,222674.79,2,1,1,627,1,1,1,Klang Valley,<3k,0,
C00324,Male,32,Malaysia,107,Prod 1,19824.67,1,1,1,659,0,0,7,Johor,5k-10k,0,
C00325,Male,46,Indonesia,55,Prod 1,43542.03,1,0,0,528,1,0,6,Johor,3k-5k,0,
C00326,Male,48,Singapore,47,Prod 1,49820.4,1,1,1,624,0,0,4,Klang Valley,>10k,0,
C00327,Male,39,Singapore,83,Prod 3,9842.77,3,1,0,621,1,0,0,Penang,5k-10k,0,
C00328,Male,31,Singapore,7,Prod 3,32718.36,3,1,1,546,1,0,5,Klang Valley,5k-10k,0,
C00329,Male,49,Malaysia,106,Prod 2,1369.1,2,1,0,666,1,1,5,Sabah/Sarawak,5k-10k,1,May-2023
C00330,Female,42,Malaysia,57,Prod 3,63794.05,3,0,0,621,0,0,6,Klang Valley,3k-5k,0,
C00331,Female,52,Malaysia,73,Prod 2,5803.81,2,1,1,703,0,0,1,Johor,<3k,1,Jan-2023
C00332,Female,45,Singapore,93,Prod 1,10.79,1,0,1,596,1,0,2,Penang,>10k,0,
C00333,Male,47,Malaysia,65,Prod 1,7618.41,1,1,0,662,1,0,0,Penang,5k-10k,1,Jan-2023
C00334,Female,45,Malaysia,66,Prod 1,5628.96,1,1,1,574,1,0,3,Penang,5k-10k,0,
C00335,Male,44,Malaysia,80,Prod 2,3563.38,2,0,1,488,1,3,5,Klang Valley,5k-10k,1,Nov-2023
C00336,Female,51,Malaysia,2,Prod 1,366.46,1,1,1,755,1,0,2,Johor,5k-10k,1,Aug-2023
C00337,Male,40,Indonesia,27,Prod 1,6023.55,1,0,0,601,0,1,2,Sabah/Sarawak,5k-10k,1,Aug-2023
C00338,Male,43,Singapore,115,Prod 4,93918.63,4,1,0,556,1,1,4,Klang Valley,3k-5k,0,
C00339,Male,35,Malaysia,13,Prod 1,118585.25,1,1,1,700,0,0,3,Penang,>10k,0,
C00340,Female,23,Malaysia,51,Prod 1,14591.3,1,1,0,649,0,0,5,Penang,3k-5k,0,
C00341,Male,45,Malaysia,8,Prod 2,3082.7,2,0,0,516,0,0,0,Klang Valley,3k-5k,1,Aug-2023
C00342,Female,36,Malaysia,20,Prod 1,931.83,1,1,0,627,1,0,4,Johor,3k-5k,0,
C00343,Male,62,Malaysia,78,Prod 2,75950.0,2,1,0,482,0,0,0,Sabah/Sarawak,>10k,0,
C00344,Female,61,Malaysia,67,Prod 1,4704.95,1,1,0,581,1,0,6,Sabah/Sarawak,3k-5k,0,
C00345,Female,44,Malaysia,32,Prod 2,9713.84,2,1,0,783,1,0,5,Klang Valley,5k-10k,1,Apr-2023
C00346,Male,78,Singapore,111,Prod 1,1673.27,1,1,0,542,1,0,4,Johor,3k-5k,1,Apr-2023
C00347,Male,27,Singapore,87,Prod 1,39951.79,1,1,0,577,1,2,0,Penang,5k-10k,0,
C00348,Female,44,Malaysia,14,Prod 1,193225.91,1,1,1,668,0,0,0,Penang,<3k,0,
C00349,Male,51,Malaysia,40,Prod 1,4520.48,1,1,1,541,1,0,7,Sabah/Sarawak,5k-10k,1,Jan-2024
C00350,Male,63,Singapore,102,Prod 1,1176.76,1,1,0,576,0,0,1,Penang,3k-5k,0,
C00351,Female,69,Singapore,1,Prod 1,8196.78,1,0,1,752,0,0,3,Klang Valley,3k-5k,1,Oct-2023
C00352,Female,55,Indonesia,57,Prod 1,44071.35,1,0,0,556,0,0,0,Penang,5k-10k,1,Mar-2024
C00353,Male,49,Singapore,11,Prod 1,38774.41,1,1,1,623,0,0,2,Sabah/Sarawak,5k-10k,1,Mar-2024
C00354,Female,49,Malaysia,3,Prod 2,1481.15,2,1,0,577,1,0,0,Penang,3k-5k,1,Nov-2023
C00355,Male,39,Malaysia,107,Prod 3,81914.75,3,1,1,597,0,0,2,Johor,3k-5k,0,
C00356,Male,34,Singapore,93,Prod 1,81.56,1,1,0,662,1,0,0,Sabah/Sarawak,>10k,0,
C00357,Female,28,Malaysia,9,Prod 1,26888.99,1,1,0,649,0,0,10,Johor,>10k,1,Feb-2024
C00358,Male,30,Singapore,96,Prod 1,3155.65,1,1,0,589,1,0,1,Johor,5k-10k,1,Feb-2023
C00359,Male,26,Indonesia,7,Prod 2,7752.14,2,1,1,637,1,0,3,Johor,5k-10k,1,Jan-2023
C00360,Female,43,Singapore,41,Prod 4,7320.92,4,1,0,741,1,0,3,Penang,>10k,0,
C00361,Female,57,Malaysia,79,Prod 2,7873.83,2,1,0,639,1,0,1,Klang Valley,>10k,1,May-2023
C00362,Female,36,Singapore,50,Prod 1,166418.58,1,1,1,648,1,0,0,Johor,>10k,0,
C00363,Female,59,Malaysia,98,Prod 2,20654.84,2,1,0,576,1,2,4,Klang Valley,<3k,0,
C00364,Female,39,Singapore,63,Prod 2,163881.82,2,1,0,701,0,0,0,Johor,<3k,0,
C00365,Male,45,Indonesia,35,Prod 1,20459.47,1,0,0,548,0,0,4,Johor,5k-10k,1,Jun-2023
C00366,Male,19,Malaysia,109,Prod 1,3047.62,1,1,1,782,1,0,3,Penang,>10k,0,
C00367,Female,33,Indonesia,1,Prod 2,15505.23,2,1,1,638,1,0,3,Klang Valley,3k-5k,0,
C00368,Male,69,Indonesia,43,Prod 2,4438.93,2,0,1,619,0,1,7,Penang,3k-5k,1,Jan-2024
C00369,Female,50,Malaysia,69,Prod 2,26880.56,2,1,0,767,0,0,4,Johor,>10k,0,
C00370,Female,26,Malaysia,96,Prod 2,4301.88,2,1,0,720,1,1,10,Johor,5k-10k,1,Oct-2023
C00371,Male,65,Malaysia,51,Prod 3,105621.84,3,0,1,789,0,1,1,Klang Valley,5k-10k,0,
C00372,Female,61,Malaysia,103,Prod 2,928.84,2,1,1,739,1,0,4,Penang,5k-10k,0,
C00373,Male,45,Malaysia,34,Prod 1,3738.28,1,1,0,589,0,0,0,Klang Valley,5k-10k,1,Jun-2023
C00374,Male,31,Singapore,19,Prod 2,1931.3,2,0,0,599,1,0,6,Johor,3k-5k,1,Oct-2023
C00375,Female,37,Malaysia,117,Prod 1,58159.25,1,1,0,672,1,0,4,Johor,5k-10k,0,
C00376,Male,41,Malaysia,70,Prod 1,19301.07,1,1,1,616,0,2,2,Johor,<3k,1,Apr-2023
C00377,Male,31,Indonesia,34,Prod 4,48874.95,4,1,0,745,1,0,2,Klang Valley,3k-5k,0,
C00378,Male,35,Malaysia,102,Prod 3,22757.19,3,1,0,555,0,0,0,Penang,5k-10k,0,
C00379,Female,26,Indonesia,73,Prod 3,4455.93,3,0,1,636,1,0,8,Penang,5k-10k,0,
C00380,Female,49,Malaysia,66,Prod 1,8369.34,1,1,0,612,1,0,2,Penang,3k-5k,0,
C00381,Female,50,Malaysia,80,Prod 1,7461.33,1,1,0,610,1,0,0,Johor,5k-10k,0,
C00382,Female,65,Singapore,81,Prod 1,4208.27,1,0,0,647,1,0,1,Penang,>10k,1,Feb-2023
C00383,Male,45,Singapore,44,Prod 1,71248.25,1,1,0,608,0,0,1,Sabah/Sarawak,<3k,0,
C00384,Female,56,Indonesia,33,Prod 1,3823.63,1,1,0,609,0,0,1,Klang Valley,<3k,1,Mar-2024
C00385,Female,54,Singapore,107,Prod 1,71142.59,1,1,0,539,1,1,5,Penang,3k-5k,1,Mar-2024
C00386,Male,39,Indonesia,45,Prod 1,65015.14,1,1,1,644,1,0,6,Johor,5k-10k,0,
C00387,Male,66,Malaysia,10,Prod 3,175420.48,3,0,1,578,1,0,4,Johor,5k-10k,0,
C00388,Female,71,Malaysia,48,Prod 1,4817.21,1,1,1,575,1,0,1,Sabah/Sarawak,5k-10k,1,Apr-2023
C00389,Female,54,Singapore,1,Prod 1,45513.33,1,1,0,638,1,0,1,Klang Valley,5k-10k,1,Dec-2023
C00390,Female,49,Indonesia,79,Prod 1,6026.44,1,1,0,675,1,0,3,Johor,3k-5k,0,
C00391,Female,47,Indonesia,6,Prod 3,23135.42,3,1,0,821,1,0,3,Johor,3k-5k,0,
C00392,Male,32,Malaysia,5,Prod 1,22185.0,1,0,0,584,1,0,6,Sabah/Sarawak,5k-10k,0,
C00393,Female,23,Malaysia,112,Prod 1,5800.83,1,0,0,721,0,1,8,Penang,3k-5k,0,
C00394,Male,57,Singapore,86,Prod 1,481.32,1,1,1,622,0,0,1,Johor,>10k,1,Jan-2023
C00395,Male,43,Malaysia,32,Prod 2,5179.94,2,1,1,797,1,0,3,Sabah/Sarawak,3k-5k,1,Feb-2024
C00396,Female,20,Indonesia,12,Prod 1,211189.23,1,1,1,845,1,0,1,Klang Valley,3k-5k,0,
C00397,Male,46,Indonesia,97,Prod 2,68574.63,2,0,0,552,1,0,3,Johor,<3k,0,
C00398,Female,50,Malaysia,116,Prod 1,28526.51,1,0,0,663,1,0,2,Klang Valley,3k-5k,1,Nov-2023
C00399,Male,25,Singapore,46,Prod 2,27519.59,2,1,0,684,1,2,2,Johor,3k-5k,0,
C00400,Male,33,Singapore,57,Prod 2,9526.15,2,0,1,789,1,1,1,Klang Valley,3k-5k,0,
C00401,Male,47,Malaysia,12,Prod 1,34024.67,1,1,0,556,1,0,4,Klang Valley,3k-5k,1,Mar-2024
C00402,Male,30,Indonesia,58,Prod 1,38915.76,1,1,1,751,1,1,8,Johor,>10k,0,
C00403,Male,33,Singapore,30,Prod 2,18637.43,2,1,1,654,1,0,0,Klang Valley,5k-10k,0,
C00404,Male,45,Indonesia,97,Prod 3,383.08,3,1,0,465,1,1,10,Klang Valley,3k-5k,0,
C00405,Female,29,Malaysia,26,Prod 1,24870.76,1,1,0,641,1,0,1,Johor,<3k,0,
C00406,Male,46,Indonesia,67,Prod 1,36595.42,1,0,0,717,0,2,0,Penang,>10k,1,Feb-2023
C00407,Male,40,Malaysia,10,Prod 1,64932.84,1,1,1,786,0,1,1,Johor,5k-10k,1,Apr-2023
C00408,Female,47,Malaysia,4,Prod 1,45671.17,1,1,1,666,1,0,0,Penang,3k-5k,0,
C00409,Female,44,Indonesia,2,Prod 2,7214.76,2,1,0,643,1,0,6,Penang,3k-5k,1,Jan-2023
C00410,Male,82,Malaysia,32,Prod 2,200701.29,2,1,1,470,1,0,0,Penang,3k-5k,1,Feb-2024
C00411,Female,34,Malaysia,8,Prod 1,283.13,1,0,0,683,1,0,0,Klang Valley,3k-5k,0,
C00412,Female,37,Indonesia,120,Prod 3,9211.33,3,0,0,585,1,1,4,Sabah/Sarawak,3k-5k,0,
C00413,Male,36,Indonesia,90,Prod 1,164926.56,1,1,1,620,1,0,10,Klang Valley,<3k,0,
C00414,Male,56,Singapore,74,Prod 1,56754.45,1,0,0,738,0,0,5,Johor,3k-5k,1,Mar-2023
C00415,Female,58,Singapore,91,Prod 1,568.37,1,1,1,703,1,0,0,Klang Valley,>10k,1,Sep-2023
C00416,Female,69,Malaysia,14,Prod 1,184353.37,1,0,0,697,1,0,0,Klang Valley,<3k,0,
C00417,Female,74,Malaysia,102,Prod 1,167612.75,1,0,0,560,0,0,5,Klang Valley,3k-5k,0,
C00418,Male,40,Malaysia,120,Prod 1,9366.28,1,0,0,508,1,0,2,Johor,3k-5k,1,Nov-2023
C00419,Male,51,Singapore,17,Prod 2,326.79,2,0,0,579,1,0,0,Penang,3k-5k,0,
C00420,Female,49,Singapore,118,Prod 1,13478.33,1,0,0,524,1,0,6,Klang Valley,3k-5k,1,Jul-2023
C00421,Male,65,Singapore,20,Prod 1,25012.71,1,0,1,758,1,0,6,Klang Valley,3k-5k,0,
C00422,Male,44,Singapore,0,Prod 2,37453.52,2,0,0,668,1,3,2,Klang Valley,3k-5k,0,
C00423,Female,31,Malaysia,25,Prod 2,961.79,2,0,0,835,1,0,1,Penang,>10k,0,
C00424,Male,21,Malaysia,120,Prod 1,43552.6,1,1,1,694,0,0,6,Penang,3k-5k,1,Mar-2024
C00425,Female,46,Malaysia,65,Prod 1,3822.35,1,1,1,792,1,0,4,Johor,>10k,0,
C00426,Female,60,Singapore,75,Prod 1,117622.35,1,0,1,692,0,1,0,Sabah/Sarawak,5k-10k,0,
C00427,Male,48,Malaysia,11,Prod 1,7274.07,1,1,1,760,1,0,0,Klang Valley,5k-10k,0,
C00428,Female,32,Indonesia,7,Prod 1,38692.9,1,0,1,651,1,0,2,Penang,3k-5k,1,Mar-2023
C00429,Male,38,Malaysia,103,Prod 1,18470.52,1,1,1,775,1,0,0,Penang,>10k,0,
C00430,Female,60,Malaysia,32,Prod 1,11563.18,1,1,0,736,0,0,2,Penang,5k-10k,1,Feb-2023
C00431,Male,50,Malaysia,0,Prod 2,28346.61,2,1,0,511,0,0,2,Klang Valley,3k-5k,1,Mar-2024
C00432,Male,44,Singapore,17,Prod 1,241.63,1,0,0,739,1,0,3,Klang Valley,<3k,1,Jun-2023
C00433,Female,81,Singapore,9,Prod 2,9037.02,2,1,0,718,1,3,0,Penang,5k-10k,1,Jul-2023
C00434,Male,77,Malaysia,61,Prod 1,36830.88,1,0,0,456,1,2,2,Klang Valley,5k-10k,0,
C00435,Female,30,Malaysia,84,Prod 1,103.48,1,1,0,636,0,0,3,Sabah/Sarawak,5k-10k,1,Jan-2023
C00436,Male,44,Singapore,45,Prod 2,43404.83,2,1,1,755,1,0,0,Klang Valley,5k-10k,0,
C00437,Male,57,Malaysia,9,Prod 1,983.47,1,1,0,432,0,0,9,Klang Valley,5k-10k,1,Nov-2023
C00438,Male,35,Indonesia,2,Prod 1,93657.43,1,1,0,717,1,0,0,Klang Valley,5k-10k,1,Jan-2023
C00439,Male,49,Singapore,19,Prod 4,406.39,4,1,0,687,1,0,5,Klang Valley,5k-10k,0,
C00440,Male,43,Malaysia,91,Prod 3,87930.47,3,0,0,655,1,0,0,Klang Valley,<3k,0,
C00441,Female,36,Malaysia,33,Prod 2,8898.88,2,1,1,850,0,0,1,Johor,3k-5k,1,Jul-2023
C00442,Female,67,Indonesia,13,Prod 1,49758.01,1,1,0,722,1,0,5,Johor,3k-5k,1,May-2023
C00443,Female,59,Malaysia,1,Prod 1,6792.29,1,1,1,596,0,0,3,Penang,5k-10k,1,Feb-2023
C00444,Female,49,Malaysia,44,Prod 1,35902.53,1,1,0,620,1,0,8,Johor,3k-5k,0,
C00445,Male,52,Indonesia,73,Prod 1,4442.91,1,1,1,740,0,1,1,Johor,5k-10k,1,Jan-2024
C00446,Female,23,Indonesia,9,Prod 1,143359.67,1,1,0,710,0,0,4,Sabah/Sarawak,5k-10k,0,
C00447,Male,45,Indonesia,51,Prod 2,46743.63,2,1,0,623,1,3,2,Penang,<3k,0,
C00448,Female,46,Singapore,33,Prod 3,37804.04,3,1,0,750,0,3,0,Klang Valley,5k-10k,0,
C00449,Male,19,Malaysia,76,Prod 2,31764.85,2,1,0,545,0,1,0,Sabah/Sarawak,5k-10k,0,
C00450,Female,58,Malaysia,99,Prod 3,8276.03,3,0,1,739,0,2,4,Klang Valley,>10k,0,
C00451,Female,34,Singapore,18,Prod 1,14646.38,1,1,0,604,1,0,0,Klang Valley,<3k,0,
C00452,Female,41,Singapore,106,Prod 2,64872.94,2,1,0,715,1,0,2,Sabah/Sarawak,5k-10k,0,
C00453,Female,56,Malaysia,76,Prod 3,18553.05,3,1,0,831,0,0,7,Klang Valley,5k-10k,0,
C00454,Female,34,Indonesia,1,Prod 2,15170.98,2,1,1,464,1,0,0,Johor,3k-5k,0,
C00455,Female,32,Malaysia,89,Prod 1,30911.69,1,1,0,614,1,0,3,Penang,3k-5k,0,
C00456,Male,50,Malaysia,44,Prod 3,77995.42,3,0,0,431,0,0,0,Klang Valley,5k-10k,0,
C00457,Male,25,Malaysia,112,Prod 2,28653.97,2,0,0,713,1,0,5,Johor,<3k,0,
C00458,Male,50,Malaysia,20,Prod 1,43583.29,1,0,1,766,0,0,3,Sabah/Sarawak,3k-5k,0,
C00459,Male,21,Malaysia,59,Prod 1,926.59,1,1,1,583,1,0,1,Penang,>10k,1,Apr-2023
C00460,Male,60,Malaysia,114,Prod 1,344.7,1,0,1,694,0,0,1,Penang,5k-10k,1,Aug-2023
C00461,Male,32,Malaysia,15,Prod 2,5786.2,2,1,1,682,0,0,5,Klang Valley,5k-10k,1,Jun-2023
C00462,Male,59,Singapore,41,Prod 1,2974.21,1,1,0,685,1,0,5,Klang Valley,5k-10k,1,Apr-2023
C00463,Female,51,Singapore,83,Prod 1,9867.67,1,0,0,715,1,1,5,Penang,>10k,0,
C00464,Female,25,Singapore,74,Prod 4,90273.83,4,0,0,705,1,0,5,Penang,5k-10k,0,
C00465,Male,65,Indonesia,96,Prod 3,47447.38,3,1,0,604,1,0,2,Johor,3k-5k,0,
C00466,Male,31,Malaysia,48,Prod 1,125.31,1,1,0,613,0,0,0,Johor,5k-10k,1,Oct-2023
C00467,Male,45,Malaysia,20,Prod 2,6775.61,2,0,0,501,1,0,0,Klang Valley,3k-5k,1,Feb-2024
C00468,Male,32,Indonesia,50,Prod 2,4024.66,2,0,0,437,0,1,2,Klang Valley,5k-10k,1,Jun-2023
C00469,Female,42,Malaysia,23,Prod 2,8197.19,2,0,1,646,1,1,1,Klang Valley,5k-10k,1,Jul-2023
C00470,Male,35,Indonesia,8,Prod 3,227561.72,3,1,0,820,0,0,2,Johor,<3k,0,
C00471,Female,36,Malaysia,53,Prod 2,317.2,2,1,1,552,1,1,0,Johor,5k-10k,0,
C00472,Female,44,Indonesia,2,Prod 1,10028.75,1,1,0,591,0,0,10,Penang,5k-10k,1,Jan-2024
C00473,Female,69,Malaysia,1,Prod 1,44751.46,1,1,1,656,1,0,4,Klang Valley,5k-10k,0,
